Code,Searched keyword,Index,Job title,Company,Location,Min salary,Max salary,Link
1211,ผู้จัดการด้านการเงิน,92,ผู้ช่วยผู้จัดการแผนกบริการ/ครัว (สาขาเมกาบางนา),บริษัท ปลูกผักเพราะรักแม่ จำกัด (โอ้กะจู๋),อ.พระประแดง จ.สมุทรปราการ,"17,000","28,000",jobthai.com/th/company/job/1278937
1211,ผู้จัดการด้านการเงิน,93,ธุรการบัญชี,"Top Provider Systems and Supply Co., Ltd.",เขตบางนา กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1236257
1211,ผู้จัดการด้านการเงิน,94,Sales coordinator  บริการลูกค้า Customer Service (ธุรกิจเคมีภัณฑ์)  นิคมบางปู,บริษัท จัดหางาน เพอร์เฟค ฮันเตอร์ จำกัด,อ.ธัญบุรี จ.ปทุมธานี,"20,000","25,000",jobthai.com/th/company/job/1329892
1211,ผู้จัดการด้านการเงิน,95,Pharmacist (เภสัชกรประจำร้านยาโลตัส),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (Lotus's/ โลตัส),นิคมอุตสาหกรรมบางปู จ.สมุทรปราการ,"20,000","35,000",jobthai.com/th/company/job/1311024
1211,ผู้จัดการด้านการเงิน,96,Pharmacy Shop Manager (ผู้จัดการร้านยาโลตัส),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (Lotus's/ โลตัส),หลายจังหวัด,"30,000","50,000",jobthai.com/th/company/job/1311010
1211,ผู้จัดการด้านการเงิน,97,เชฟ (Chef) กรุงเทพและปริมณฑล,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (Lotus's/ โลตัส),หลายจังหวัด,"10,000","25,000",jobthai.com/th/company/job/1252228
1211,ผู้จัดการด้านการเงิน,98,ผู้จัดการร้าน (Go Fresh),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (Lotus's/ โลตัส),กรุงเทพมหานคร,"23,500","27,000",jobthai.com/th/company/job/1278926
1211,ผู้จัดการด้านการเงิน,99,HR-Manager (ภาษาจีน),บริษัท ทียู เอ็กซ์เพรส จำกัด,หลายจังหวัด,"35,000","55,000",jobthai.com/th/company/job/1285890
1211,ผู้จัดการด้านการเงิน,100,พนักงานบัญชี,"NW CORPORATION CO.,LTD.",อ.คลองหลวง จ.ปทุมธานี,"25,000","45,000",jobthai.com/th/company/job/1291472
1212,ผู้จัดการด้านทรัพยากรบุคคล,1,เจ้าหน้าที่บุคคล (สรรหา),บริษัท ช่างพินิจ เอ็นจิเนียริ่ง (2539) จำกัด,อ.บางระกำ จ.พิษณุโลก,"15,000","17,000",jobthai.com/th/company/job/1329366
1212,ผู้จัดการด้านทรัพยากรบุคคล,2,HR Senior,บริษัท ลีเอนจาง อินเตอร์เนชั่นเนล จำกัด,BTS สยาม,"25,000","30,000",jobthai.com/th/company/job/1305223
1212,ผู้จัดการด้านทรัพยากรบุคคล,3,HR MANAGER ธุรกิจร้านอาหารญี่ปุ่น สาขาสำนักงานใหญ่,บริษัท เดอะ ฟู้ด ซีเล็คชั่น กรุ๊ป จำกัด (สำนักงานใหญ่),รังสิต พรอสเพอร์ เอสเตท จ.ปทุมธานี,"30,000","35,000",jobthai.com/th/company/job/1299499
1212,ผู้จัดการด้านทรัพยากรบุคคล,4,Maintenance สัญญาจ้างประจำ - ทำงานนิคมบางพลี (230),บริษัท สกิลพาวเวอร์ เซอร์วิส (ประเทศไทย) จำกัด,นิคมอุตสาหกรรมบางพลี จ.สมุทรปราการ,"15,000","19,000",jobthai.com/th/company/job/1159275
1212,ผู้จัดการด้านทรัพยากรบุคคล,5,"Lab Technician(เงินเดือน 11,000–13,000)-สัญญาจ้างประจำไซด์นิคมบางพลี/230",บริษัท สกิลพาวเวอร์ เซอร์วิส (ประเทศไทย) จำกัด,นิคมอุตสาหกรรมบางพลี จ.สมุทรปราการ,"11,000","13,000",jobthai.com/th/company/job/1192684
1212,ผู้จัดการด้านทรัพยากรบุคคล,6,"Senior HR (ประจำ Nakhon Ratchasima, Khon Kaen)",บริษัท สกิลพาวเวอร์ เซอร์วิส (ประเทศไทย) จำกัด,เขตบางนา กรุงเทพมหานคร,"20,000","25,000",jobthai.com/th/company/job/1318754
1212,ผู้จัดการด้านทรัพยากรบุคคล,7,Senior Recruiter,บริษัท สกิลพาวเวอร์ เซอร์วิส (ประเทศไทย) จำกัด,เขตบางนา กรุงเทพมหานคร,"30,000","50,000",jobthai.com/th/company/job/1318197
1212,ผู้จัดการด้านทรัพยากรบุคคล,8,225_หัวหน้างานตรวจสอบดูแลพนักงาน (สระบุรี),บริษัท สกิลพาวเวอร์ เซอร์วิส (ประเทศไทย) จำกัด,อ.แก่งคอย จ.สระบุรี,"12,000",-,jobthai.com/th/company/job/1313829
